"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"271","OTU_03006","Bacteria","OC31","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","OTU_03013","Bacteria","Fibrobacteres","Fibrobacteria","258ds10","unclassified",NA,NA,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","OTU_03019","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","OTU_03022","Bacteria","TM6","SJA-4","unclassified","unclassified",NA,NA,0,0,0,0,0.12,0.04,0,0.28,0.01,0.01,0,0,0,0.04,0,0.04,0,0.02,0.04,0.01,0,0,0,0.08,0,0.05,0.01,0
"276","OTU_03030","Bacteria","Verrucomicrobia","Verruco-5","WCHB1-41","RFP12",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","OTU_03031","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Cellulomonadaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01
"278","OTU_03037","Bacteria","Gemmatimonadetes","Gemmatimonadetes","N1423WL","unclassified",NA,NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","OTU_03062","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","OTU_03085","Bacteria","TM7","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"284","OTU_03105","Bacteria","WS6","B142","unclassified","unclassified",NA,NA,0,0,0,0,0,0.02,0,0.04,0,0.01,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01
"289","OTU_03211","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA,0,0,0.02,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"290","OTU_03212","Bacteria","Planctomycetes","OM190","CL500-15","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","OTU_03215","Bacteria","Cyanobacteria","Nostocophycideae","Nostocales","Nostocaceae",NA,NA,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","OTU_03279","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","unclassified",NA,NA,0,0,0,0.01,0,0.01,0,0.06,0,0,0,0,0,0.09,0.16,0.02,0,0.01,0,0,0,0,0,0.01,0,0.01,0,0
"297","OTU_03280","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","EB1017",NA,NA,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0.02,0,0,0.02,0,0,0,0.01,0,0,0,0,0
"298","OTU_03291","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Francisellaceae",NA,NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"300","OTU_03314","Bacteria","Verrucomicrobia","Methylacidiphilae","S-BQ2-57","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","OTU_03337","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","OTU_03338","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Microcystaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","OTU_03346","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiaceae",NA,NA,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","OTU_03368","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","lheB3-7",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","OTU_03398","Bacteria","Acidobacteria","Chloracidobacteria","RB41","unclassified",NA,NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","OTU_03412","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA,0.03,0,0.01,0.02,0,0,0,0.02,0.1,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"313","OTU_03425","Bacteria","Actinobacteria","MB-A2-108","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","OTU_03428","Bacteria","Firmicutes","Clostridia","unclassified","unclassified",NA,NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","OTU_03439","Bacteria","Chloroflexi","Chloroflexi","AKIW781","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","OTU_03469","Bacteria","GAL15","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","OTU_03478","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae",NA,NA,0,0.03,0,0,0,0.01,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0
"321","OTU_03509","Bacteria","Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"322","OTU_03514","Bacteria","Planctomycetes","Phycisphaerae","CPla-3","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","OTU_03518","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","OTU_03545","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","unclassified",NA,NA,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","OTU_03560","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","A1-B1",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","OTU_03565","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae",NA,NA,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","OTU_03644","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"335","OTU_03665","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","OTU_03694","Bacteria","Chlorobi","SJA-28","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"338","OTU_03702","Bacteria","Acidobacteria","Chloracidobacteria","DS-100","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","OTU_03742","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Koribacteraceae",NA,NA,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","OTU_03814","Bacteria","Proteobacteria","Deltaproteobacteria","PB19","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","OTU_03847","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0,0.01,0.19,0.02,0.12,0.01,0.02,0.08,0.04,0.02,0.01,0.05,0.01,0,0.04,0.04,0.03,0,0,0,0,0,0.04,0.01,0,0.02,0,0.01
"348","OTU_03868","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","OTU_03894","Bacteria","Planctomycetes","Phycisphaerae","AKAU3564","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","OTU_03956","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","OTU_03982","Bacteria","Chloroflexi","Anaerolineae","DRC31","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"356","OTU_04038","Bacteria","Chloroflexi","TK10","B07_WMSP1","FFCH4570",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","OTU_04088","Bacteria","OD1","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"361","OTU_04138","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","JTB38",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","OTU_04148","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","unclassified",NA,NA,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"365","OTU_04180","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","C111",NA,NA,0.01,7.66,0,1.71,0.19,1.93,0.02,1.19,0,0.39,0,0.56,0,4.23,0.26,0.75,0.13,0.16,0.16,4.31,0.01,0.12,0.01,6.65,0,0.22,0.06,0.01
"366","OTU_04187","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinosynnemataceae",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","OTU_04191","Bacteria","Chloroflexi","Chloroflexi","Herpetosiphonales","unclassified",NA,NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","OTU_04265","Bacteria","Elusimicrobia","Elusimicrobia","MVP-88","unclassified",NA,NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"370","OTU_04275","Bacteria","Verrucomicrobia","Opitutae","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","OTU_04322","Bacteria","Acidobacteria","DA052","Ellin6513","unclassified",NA,NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","OTU_04328","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae",NA,NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","OTU_04386","Bacteria","Proteobacteria","Alphaproteobacteria","Ellin329","unclassified",NA,NA,0,0.02,0,0,0,0.03,0,0.15,0,0,0,0,0,0.39,0,0.04,0,0,0.05,0.06,0,0,0,0.04,0,0.01,0,0
"376","OTU_04397","Bacteria","Proteobacteria","Deltaproteobacteria","BPC076","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","OTU_04400","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
"379","OTU_04414","Bacteria","MVP-21","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"380","OTU_04417","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"382","OTU_04430","Bacteria","TM7","TM7-3","I025","unclassified",NA,NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"384","OTU_04551","Bacteria","GOUTA4","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","OTU_04555","Bacteria","Elusimicrobia","Elusimicrobia","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","OTU_04575","Bacteria","Proteobacteria","Deltaproteobacteria","Entotheonellales","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"387","OTU_04599","Bacteria","Chloroflexi","TK10","AKYG885","Dolo_23",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","OTU_04609","Bacteria","TM6","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","OTU_04667","Bacteria","Gemmatimonadetes","Gemmatimonadetes","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","OTU_04669","Bacteria","Acidobacteria","iii1-8","DS-18","unclassified",NA,NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","OTU_04683","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae",NA,NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","OTU_04698","Bacteria","Chloroflexi","Dehalococcoidetes","GIF9","unclassified",NA,NA,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","OTU_04701","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0
"396","OTU_04702","Bacteria","Chloroflexi","MVP-21","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","OTU_04717","Bacteria","WPS-2","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","OTU_04912","Bacteria","GN02","GN07","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","OTU_04991","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Amoebophilaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","OTU_05059","Bacteria","OP3","BD4-9","unclassified","unclassified",NA,NA,0,0,0,0.02,0,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.02,0,0
"407","OTU_05072","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Xenococcaceae",NA,NA,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","OTU_05181","Bacteria","LCP-89","SAW1_B44","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","OTU_05197","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","OTU_05243","Bacteria","Chloroflexi","P2-11E","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","OTU_05290","Bacteria","Chloroflexi","S085","unclassified","unclassified",NA,NA,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","OTU_05299","Bacteria","Cyanobacteria","4C0d-2","YS2","unclassified",NA,NA,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"417","OTU_05330","Bacteria","Acidobacteria","EC1113","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","OTU_05334","Bacteria","FCPU426","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","OTU_05337","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","OTU_05358","Bacteria","Acidobacteria","Acidobacteria-5","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","OTU_05407","Bacteria","Firmicutes","Clostridia","Clostridiales","Mogibacteriaceae",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","OTU_05415","Bacteria","Elusimicrobia","Elusimicrobia","FAC88","unclassified",NA,NA,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","OTU_05418","Bacteria","SAR406","AB16","Arctic96B-7","A714017",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","OTU_05436","Bacteria","Cyanobacteria","4C0d-2","MLE1-12","unclassified",NA,NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"427","OTU_05514","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicimonaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","OTU_05544","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Ellin5290","unclassified",NA,NA,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","OTU_05546","Bacteria","OP3","koll11","GIF10","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","OTU_05549","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","OTU_05589","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0853","JTB36",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"434","OTU_05605","Bacteria","Gemmatimonadetes","Gemm-3","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","OTU_05620","Bacteria","Firmicutes","Clostridia","Clostridiales","Dehalobacteriaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","OTU_05629","Bacteria","Tenericutes","Mollicutes","RF39","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","OTU_05732","Bacteria","Spirochaetes","Spirochaetes","Sphaerochaetales","Sphaerochaetaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","OTU_05764","Bacteria","OP11","WCHB1-64","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","OTU_05786","Bacteria","Synergistetes","Synergistia","Synergistales","Anaerobaculaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","OTU_05788","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Ellin5301",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","OTU_05825","Bacteria","OP11","OP11-3","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"447","OTU_05861","Bacteria","Chlorobi","BSV26","C20","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0
"448","OTU_05888","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"451","OTU_05901","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,0.02,0.01,0.5,0.12,2.41,0.04,0.02,0.27,1.21,0.04,1.48,0.11,11.46,0.01,4.83,0.3,0.92,0.01,1.56,0.01,0.4,0.01,0.04,0.02,0.11,0.04,0.09,0
"452","OTU_05918","Bacteria","SAR406","AB16","SSW63Au","SHAS460",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"453","OTU_05924","Bacteria","WS3","PRR-12","Sediment-1","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"454","OTU_05930","Bacteria","Proteobacteria","Deltaproteobacteria","DTB120","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"455","OTU_05941","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","OTU_05987","Bacteria","Fibrobacteres","TG3","TG3-1","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","OTU_06021","Bacteria","Elusimicrobia","Endomicrobia","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","OTU_06032","Bacteria","Chloroflexi","Thermomicrobia","AKYG1722","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","OTU_06067","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA,NA,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0.01,0,0,0,0.01,0,0
"465","OTU_06075","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Chroococcaceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"466","OTU_06092","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","FW",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","OTU_06099","Bacteria","SC4","unclassified","unclassified","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","OTU_06138","Bacteria","Proteobacteria","Betaproteobacteria","SBla14","unclassified",NA,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","OTU_06142","Bacteria","Spirochaetes","MVP-15","PL-11B10","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","OTU_06174","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","unclassified",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","OTU_06175","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","VC21_Bac22",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","OTU_06185","Bacteria","Deferribacteres","Deferribacteres","Deferribacterales","Deferribacteraceae",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474","OTU_06306","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paraprevotellaceae",NA,NA,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0
