"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"89","OTU_01247","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Cryptosporangiaceae","Cryptosporangium",NA,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","OTU_01249","Bacteria","GN02","GKS2-174","unclassified","unclassified","unclassified",NA,0,0,0,0.01,0,0.01,0,0.02,0,0.01,0,0,0,0.03,0,0.06,0,0,0,0,0,0,0,0.01,0,0.01,0,0.01
"92","OTU_01250","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter",NA,0,0,0,0,0.19,0,0.01,0.01,0.21,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","OTU_01261","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",NA,0,0,0,0.05,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","OTU_01262","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0
"102","OTU_01272","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Macellibacteroides",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","OTU_01274","Bacteria","Firmicutes","Bacilli","Lactobacillales","unclassified","unclassified",NA,0,0,0,0,0.02,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
"105","OTU_01277","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","unclassified",NA,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","OTU_01281","Bacteria","Acidobacteria","S035","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","OTU_01287","Bacteria","Verrucomicrobia","Pedosphaerae","Pedosphaerales","auto67_4W","unclassified",NA,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","OTU_01289","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix",NA,0,0,0.01,0,0,0,0.01,0.02,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0
"114","OTU_01303","Bacteria","Thermi","Deinococci","Deinococcales","Trueperaceae","B-42",NA,0,0.04,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","OTU_01339","Bacteria","Kazan-3B-28","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0
"122","OTU_01344","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","unclassified","unclassified",NA,0,0,0.02,0,0,0,0,0.02,0.01,0,0,0.01,0.1,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.02,0
"123","OTU_01347","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Chromatiaceae","Rheinheimera",NA,2.76,0,43.01,0.02,0,0.04,0,0.1,0.01,0.05,0.12,0.05,1.17,0.02,0.21,0.01,0.02,0.79,2.53,0,15.93,0.02,0.1,0.14,0.87,0.02,0,0
"126","OTU_01352","Bacteria","OD1","SM2F11","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.03,0,0.11,0,0,0,0,0,0,0,0.01,0,0,0,0
"128","OTU_01355","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA,0,0,0.02,0,0.09,0.01,0,0.01,0.08,0,0,0.01,0,0.01,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0
"130","OTU_01357","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces",NA,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","OTU_01358","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","unclassified","unclassified",NA,0,0.01,0.02,0.11,0,0.03,0,0.04,0,0,0,0.01,0,0.03,0,0,0.02,0.03,0.01,0,0,0,0,0.03,0,0.01,0,0
"133","OTU_01361","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"134","OTU_01368","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Cupriavidus",NA,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","OTU_01371","Bacteria","Firmicutes","Clostridia","Clostridiales","Tissierellaceae","WAL_1855D",NA,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","OTU_01377","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","koll13","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0.01,0
"139","OTU_01386","Bacteria","TM6","SBRH58","unclassified","unclassified","unclassified",NA,0,0,0,0.01,0,0.02,0.01,0.05,0,0,0,0.01,0,0.01,0,0.02,0,0,0,0,0,0,0.02,0.02,0,0.01,0,0
"144","OTU_01402","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","unclassified",NA,0.01,0,0,0,0.69,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.05,0
"145","OTU_01403","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans",NA,0,0.03,0,0.01,0,0,0,0,0,0.02,0,0.01,0,0,0,0.04,0,0,0,0,0,1.12,0,0,0,0,0,0
"149","OTU_01427","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","unclassified",NA,0,0,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0,0.03,0,0,0,0.02,0,0.01,0,0,0,0,0,0.03,0
"150","OTU_01429","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","unclassified",NA,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0.09
"152","OTU_01431","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","unclassified",NA,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0
"154","OTU_01432","Bacteria","Tenericutes","Mollicutes","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","OTU_01435","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","OTU_01436","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0.04,0,0,0.01,0,0,0,0.02,0.08,0,0,0,0
"157","OTU_01439","Bacteria","Firmicutes","Bacilli","Turicibacterales","Turicibacteraceae","Turicibacter",NA,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","OTU_01442","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sanguibacteraceae","Sanguibacter",NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","OTU_01447","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Denitrobacter",NA,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","OTU_01448","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Thermomonosporaceae","unclassified",NA,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","OTU_01453","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"163","OTU_01457","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter",NA,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","OTU_01460","Bacteria","Proteobacteria","Gammaproteobacteria","Marinicellales","Marinicellaceae","unclassified",NA,0,0,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0.01,0,0.01,0,0,0
"166","OTU_01461","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Sulfuritalea",NA,0,0,0,0,0,0,0,0.02,0,0.01,0,0.04,0,0.01,0,0.04,0.01,0.07,0,0,0,0.01,0,0.02,0,0.03,0,0
"178","OTU_01491","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Phaselicystis",NA,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","OTU_01493","Bacteria","Proteobacteria","Gammaproteobacteria","34P16","unclassified","unclassified",NA,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","OTU_01496","Bacteria","Bacteroidetes","Rhodothermi","Rhodothermales","Rhodothermaceae","unclassified",NA,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0
"183","OTU_01498","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,0,0,0,0,0,0,0,0.01,0.05,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"184","OTU_01502","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","unclassified","unclassified",NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","OTU_01512","Bacteria","Cyanobacteria","Oscillatoriophycideae","Oscillatoriales","Phormidiaceae","Planktothrix",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"189","OTU_01521","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","OTU_01522","Bacteria","WS6","SC72","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.02,0,0,0,0.01
"193","OTU_01525","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","unclassified",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","OTU_01538","Bacteria","Chloroflexi","Anaerolineae","S0208","unclassified","unclassified",NA,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","OTU_01545","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","unclassified",NA,0,0,0.36,0.14,0,0.03,0,0.03,0,0.03,0.04,0.02,0.04,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0
"198","OTU_01547","Bacteria","Acidobacteria","Solibacteres","Solibacterales","Bryobacteraceae","unclassified",NA,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"200","OTU_01551","Bacteria","Firmicutes","Clostridia","Clostridiales","Tissierellaceae","Anaerococcus",NA,0,0,0,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"202","OTU_01560","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Stappia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"207","OTU_01577","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","OTU_01589","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Propionivibrio",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0.12,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"218","OTU_01619","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","OTU_01624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","OTU_01630","Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae","Nodosilinea",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0
"227","OTU_01633","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"228","OTU_01635","Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",NA,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","OTU_01639","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfobacca",NA,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"230","OTU_01640","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","Treponema",NA,0,0,0.06,0,0,0,0,0.01,0,0,0.01,0.02,0.06,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0
"231","OTU_01653","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium",NA,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0.07,0,0,0,0,0,0,0,0,0,0,0
"232","OTU_01654","Bacteria","OD1","ABY1","unclassified","unclassified","unclassified",NA,0,0,0,0.02,0,0.01,0,0.01,0,0.02,0,0.01,0,0.02,0,0.19,0,0,0,0,0,0,0,0.06,0,0.01,0,0.01
"233","OTU_01656","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarcticicola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"234","OTU_01659","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Roseivirga",NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"237","OTU_01666","Bacteria","Gemmatimonadetes","Gemm-1","unclassified","unclassified","unclassified",NA,0,0.01,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0.04,0.02,0,0,0.06,0.08,0,0,0,0,0,0,0,0
"239","OTU_01670","Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"244","OTU_01681","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","OM27","unclassified",NA,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0.01,0
"247","OTU_01692","Bacteria","Chloroflexi","Anaerolineae","H39","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"251","OTU_01705","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","OTU_01708","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0853","S25_1238","unclassified",NA,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","OTU_01714","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Hymenobacter",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"255","OTU_01721","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","unclassified",NA,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"263","OTU_01747","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Serinicoccus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","OTU_01761","Bacteria","Verrucomicrobia","Pedosphaerae","Pedosphaerales","Ellin515","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","OTU_01766","Bacteria","Chlorobi","BSV26","VC38","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0.01,0,0,0,0,0,0.01,0,0,0,0
"274","OTU_01777","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","unclassified",NA,0,0,0,0,0.07,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","OTU_01784","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Thermomonosporaceae","Actinomadura",NA,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","OTU_01789","Bacteria","Chloroflexi","Anaerolineae","SJA-15","unclassified","unclassified",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","OTU_01795","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified",NA,0,0,0.02,0,0,0,0,0.01,0.04,0.02,0,0.01,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0
"281","OTU_01796","Bacteria","GN02","BB34","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0
"283","OTU_01804","Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae","Leptolyngbya",NA,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","OTU_01818","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseibacillus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"290","OTU_01835","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chitinimonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"295","OTU_01851","Bacteria","BRC1","PRR-11","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","OTU_01882","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Sphaerisporangium",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","OTU_01883","Bacteria","Bacteroidetes","VC2_1_Bac22","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
"303","OTU_01890","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiocystis",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"304","OTU_01892","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","OTU_01893","Bacteria","GN02","3BR-5F","unclassified","unclassified","unclassified",NA,0,0,0,0,0.02,0.01,0,0.06,0,0.01,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0.01,0,0.02,0,0.01
"307","OTU_01936","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Telmatospirillum",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308","OTU_01937","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","unclassified","unclassified",NA,0,0,0,0,0,0,0.02,0,0.12,0,0.04,0,0,0,0.24,0.01,0,0,0.02,0,0,0,0.01,0,0,0,0,0
"311","OTU_01940","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"315","OTU_01963","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","unclassified",NA,0,0.02,0.02,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.02,0.14,0,0,0.03,0,0,0,0,0,0,0,0
"320","OTU_01992","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","bacI","bacI-B",NA,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0,0
"321","OTU_01998","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chromobacterium",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"322","OTU_01999","Bacteria","Chloroflexi","Chloroflexi","Chloroflexales","FFCH7168","unclassified",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","OTU_02014","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Candidatus_Rhodoluna",NA,0,0.06,0,0.01,0,0.01,0,0,0,0.28,0,0.13,0,0,0,0.08,0,0.08,0,0,0,1.93,0,0.01,0,0.01,0,0
"326","OTU_02018","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Koribacteraceae","Candidatus_Koribacter",NA,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","OTU_02024","Bacteria","Actinobacteria","OPB41","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0
"330","OTU_02059","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Sulfurospirillum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"332","OTU_02068","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"333","OTU_02074","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Streptosporangium",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","OTU_02081","Bacteria","Proteobacteria","Betaproteobacteria","Procabacteriales","Procabacteriaceae","Leeia",NA,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","OTU_02082","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betVII","betVII-A",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","OTU_02083","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae","Gemella",NA,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","OTU_02100","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","AK1AB1_02E","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"341","OTU_02103","Bacteria","Chloroflexi","Anaerolineae","pLW-97","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","OTU_02117","Bacteria","Cyanobacteria","Nostocophycideae","Nostocales","Nostocaceae","Dolichospermum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","OTU_02125","Bacteria","Hyd24-12","WM88","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"347","OTU_02126","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Mesonia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"348","OTU_02130","Bacteria","Proteobacteria","Betaproteobacteria","ASSO-13","unclassified","unclassified",NA,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
