"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"334","OTU_00109","Bacteria","Proteobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0.01,0,0.71,0,0,0,0,0,5.05,0,0,0,0,0,1.27,0,0,0,0,0
"365","OTU_00110","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus","fascians",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","OTU_00111","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","columnare",0,0,4.8,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","OTU_00112","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","OTU_00113","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Chromatiaceae","Rheinheimera","unclassified",0.86,0,0,0,0,0,0,0.02,0,0.01,0.04,0.01,0,0,0,0,0,0.25,2.26,0,5.17,0,0.03,0.08,0.34,0.01,0,0
"498","OTU_00114","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","unclassified",0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0.02,0,0,0,0
"537","OTU_00115","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0.74,0,0.83,0,0,0,0,0,0.02,0.03,0.01,0,0.01,0,0,0,0.27,0,0
"560","OTU_00116","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Pelagibacteraceae","unclassified","unclassified",0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.95,0,0,0,0
"595","OTU_00117","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-B","M-L-85",0,0.01,0,0.95,0,0.13,0,0.21,0,0.02,0,0.03,0,0.37,0,0.08,0,0,0,0.02,0,0,0,0.01,0,0.29,0,0
"646","OTU_00119","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acIV","acIV-B","Iluma-B2",0,0,0,0.25,0,0.02,0,0.03,0,0.91,0,0.55,0,0.01,0,0.43,0,0.08,0,0,0,0.36,0,0.02,0,0,0,0
"675","OTU_00120","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","HTCC2188","HTCC","unclassified",0,0.42,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,2.26,0,0,0,0.2
"701","OTU_00121","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","unclassified",0,0.13,0,0.11,0,0.1,0,0.03,0.3,0.37,0.13,1.4,0,0,0,0.02,0.04,2.9,0.01,0.03,0.01,0,0.01,0.64,0,0.59,0,0
"718","OTU_00122","Bacteria","Proteobacteria","Alphaproteobacteria","alfVII","unclassified","unclassified","unclassified",0,0.04,0,1.31,0.35,0.27,0.02,0.99,0.24,0.02,0,0.01,0,0.09,0.18,0.11,0.04,0.04,0.02,0.05,0.01,0,0,0.07,0.02,0.1,0,0
"786","OTU_00124","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","unclassified","unclassified",0,0.03,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,4.91,0,0,0,0
"816","OTU_00125","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","OTU_00126","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Saprospiraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0
"884","OTU_00127","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","unclassified",0,0,0.11,0.1,0,0.05,0.26,0.45,0,0.01,0.15,0.01,0.01,0.09,0.12,0.25,0.03,0.01,0.02,0.01,0.84,3.12,0,0.01,0.17,0.69,0,0
"916","OTU_00128","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified","unclassified",0.01,0,0,0,0,0,1.25,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.01,0,0,0
"946","OTU_00129","Bacteria","Proteobacteria","Betaproteobacteria","MWH-UniP1","unclassified","unclassified","unclassified",0,0.21,0,0,0,1.95,0,0,0,0,0,0.23,0,0,0,0,0,0.52,0,0.06,0,0,0,0.18,0,0.1,0,0
"984","OTU_00130","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","firmus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","OTU_00131","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","unclassified",0.02,0,0,0,0.28,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0
"1044","OTU_00132","Bacteria","Chlorobi","OPB56","unclassified","unclassified","unclassified","unclassified",0,0,0,3.11,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
"1066","OTU_00133","Bacteria","Actinobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0.05,0.01,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0
"1095","OTU_00134","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Deefgea","unclassified",0,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0.1,0,0.03,0,0.23,0,1.92,0,0,0,0,0,0,0
"1122","OTU_00135","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio","unclassified",0.69,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.84,0
"1154","OTU_00136","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","thalassocola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0
"1185","OTU_00137","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","unclassified","unclassified",0,0,0,0,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","OTU_00138","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Pelagibacteraceae","unclassified","unclassified",0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,2.08,0,0,0,0
"1243","OTU_00139","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unclassified","unclassified",0,0,0,0,0,0.05,0.01,1.06,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.88,0,0
"1270","OTU_00140","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus","unclassified",0.02,0.96,0.09,8.87,1.53,1.66,0,1.67,0.19,0.04,0.4,0.27,0.02,0.19,0.01,0.01,0.04,0.79,0.5,13.37,0,0,0,0.06,0.1,1.91,0,0
"1299","OTU_00141","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.32,0.18
"1321","OTU_00142","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","meningoseptica",0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346","OTU_00143","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acIV","acIV-C","Iluma-C1",0,0.28,0,0.1,0,0.12,0,0.69,0,0.22,0,0.09,0,0.04,0,0.34,0,0.02,0.06,0.16,0,0.19,0,0.29,0,0.09,0,0
"1373","OTU_00144","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Vogesella","unclassified",0.15,0,4.12,0,0,0,0,0,0,0,0,0,0.09,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401","OTU_00145","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","C111","unclassified","unclassified",0,0.02,0,0.04,0,0.02,0,0.11,0,0.14,0,0.36,0,0.11,0,0.35,0,0.1,0,0,0,0.08,0,0.24,0,0,0,0
"1433","OTU_00146","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","C111","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.12,0,0.13,0,0,0,0.02,0,0,0,3.57,0,0.01,0,0
"1456","OTU_00147","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","unclassified","unclassified","unclassified",0,0,0,0,0,0.01,0,0.13,0,0.02,0,0.06,0,0.01,0,0.11,0,0.02,0,0.01,0,0.49,0,0,0,0.01,0,0
"1481","OTU_00148","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","ACK-M1","unclassified","unclassified",0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
"1500","OTU_00149","Bacteria","GN02","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"1527","OTU_00150","Bacteria","Proteobacteria","Betaproteobacteria","MWH-UniP1","unclassified","unclassified","unclassified",0.01,0.05,0,0,0.12,1.98,0,0,0,0,0,0.48,0,0,0,0,0,0.65,0,0.08,0,0,0,0.88,0,0.32,0,0
"1546","OTU_00151","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio","unclassified",4.28,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1581","OTU_00152","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","unclassified","unclassified",0,0,0,0,0.12,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,3.62,0,0,0,0.01
"1605","OTU_00153","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","unclassified","unclassified",0,0.04,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.44,0,0.11,0,0
"1658","OTU_00155","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","unclassified","unclassified",0,0.12,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,1.3,0,0,0,0
"1680","OTU_00156","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"1709","OTU_00157","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betIII","betIII-A","betIII-A1",0,0,0,0,0,0.21,0,1.23,0,0.25,0,0.08,0,0.01,0,0.12,0,0,0,0.01,0,0,0,0.06,0,1.05,0,0
"1737","OTU_00158","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0
"1765","OTU_00159","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridium","sordellii",0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"1804","OTU_00160","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta","Trebouxiophyceae","unclassified","unclassified",0,0,0,0.01,0.19,0.02,0.13,1.32,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0.01,0,0
"1832","OTU_00161","Bacteria","Proteobacteria","Alphaproteobacteria","alfVIII","unclassified","unclassified","unclassified",0,0,0.2,1.92,0,0.01,0,0,0.75,0.02,0.76,0.15,0,0.26,0,0.05,0.67,0.76,0,0,0,0,0,0.01,0,0,0,0
"1849","OTU_00162","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betVII","betVII-B","betVII-B1",0.01,0.1,0.16,0.78,0,0.57,0.04,0.53,0,0.72,0.01,0.64,0.15,1.05,0.06,0.17,0.02,0.7,0.01,0.1,0,1.71,0,0.48,0,0.06,0,0
"1877","OTU_00163","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","NS11-12","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,1.3
"1916","OTU_00164","Bacteria","Firmicutes","Bacilli","Bacillales","Exiguobacteraceae","Exiguobacterium","unclassified",0,0,0,0,0.02,0,0,0.02,0.03,0.01,0.02,0,0,0,0,0,0,0.04,0.09,0,0,0,0.29,0.04,0,0,0,0
"1947","OTU_00165","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylotenera","mobilis",0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0.01,0,0.67,0,0,0,0.01,0,0,0,0.01,0,0,0,0
"1973","OTU_00166","Bacteria","GN02","BD1-5","unclassified","unclassified","unclassified","unclassified",0,0,0.02,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"1999","OTU_00167","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03
"2022","OTU_00168","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Methylosinus","unclassified",0.01,0.02,0.02,0.41,0,0.09,0.02,0.46,0.02,0.29,0.04,0.11,0,0.39,0.25,0.05,0,0.03,0.09,0.16,0.01,0.23,0,0.01,0,0.29,0,0
"2056","OTU_00169","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","bacII","bacII-A","Flavo-A2",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0.89,0.06,0,0,0.02,0.06,0,0
"2070","OTU_00170","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Renibacterium","unclassified",0.04,0,0,0,0.74,0,0,0,0.06,0,0.02,0,0.02,0,0.22,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0
"2091","OTU_00171","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","C111","unclassified","unclassified",0,0.02,0,0.06,0,0.07,0,0.75,0,0.23,0,0.19,0,0.01,0,0.14,0,0.01,0,0.01,0,0.03,0,0.05,0,0.17,0,0
"2106","OTU_00172","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter","unclassified",0,0.01,0.07,0.05,0.79,0,0,0.1,0,0.02,0,0,0,0,4.39,0.27,0,0,0.04,0.01,0,0,0,0.01,0,0,0,0
"2127","OTU_00173","Bacteria","Gemmatimonadetes","Gemmatimonadetes","KD8-87","unclassified","unclassified","unclassified",0,0.45,0,0.1,0,0.02,0,0,0,0,0,0,0,2.13,0.01,0.01,0,0,0,0.21,0,0,0,0,0,0,0,0
"2162","OTU_00174","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Zymomonas","unclassified",0,0,0,0,0,0.01,0,0.63,0,0,0.02,0.02,0,0,0,0,0.1,0.14,0,0,0.02,0,0,0,0.03,0.91,0,0
"2184","OTU_00175","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylotenera","mobilis",0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0
"2211","OTU_00176","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0.03,0,0
"2252","OTU_00177","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Chitinophagaceae","Sediminibacterium","unclassified",0,0,0,0.13,0,0,0,0.01,0,0.26,0,0.3,0,0.01,0.04,0,0,0.13,0,0,0.04,0,0,0,0.05,0.07,0,0
"2288","OTU_00178","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified","unclassified","unclassified",0,0.03,0,0.64,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0
"2314","OTU_00179","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus_Portiera","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0
"2340","OTU_00180","Bacteria","Acidobacteria","Chloracidobacteria","RB41","Ellin6075","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2366","OTU_00181","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unclassified",0,0,0,0.02,0,0.07,0.01,0.45,0.37,0,0,0.02,0.03,0.03,0,1.34,0,0.11,0.04,0,0,0.02,0.02,0.04,0,0,0.01,0
"2388","OTU_00182","Bacteria","GN02","BD1-5","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.25,0.01,0,0,0,0,0,0
"2413","OTU_00183","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
"2435","OTU_00184","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","unclassified",0.04,0,0,0.08,0,0.1,0.03,0.13,0.06,0.01,0,0.01,1.23,0.06,0.24,0.05,0,0.01,0,0.01,0.19,0,0,0,0.01,0,0.05,0
"2466","OTU_00185","Bacteria","SR1","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.01,0.32,0,0,0,0.01,0,0,0,0.32,0,0,0
"2517","OTU_00187","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.01,0,0,0
"2541","OTU_00188","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unclassified",0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.53,0,0,0
"2567","OTU_00189","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","211ds20","unclassified","unclassified",0,0,0,0,0,0.05,0,0,0,0.02,0,0.02,0,1.3,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
"2588","OTU_00190","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified","unclassified",0,0,0.16,0,0,0,0.03,0,0,0,0,0,0,0,0.44,0.01,0,0,0,0,0.06,0,0,0,0.55,0,0,0
"2614","OTU_00191","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","bacV","unclassified","unclassified",0,0.01,0,0.34,0,0.07,0,0,0,0.3,0,0.11,0,0.01,0,0.04,0,0.01,0,0.03,0,0.05,0,0.03,0,0.18,0,0
"2644","OTU_00192","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","splendidus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0
"2665","OTU_00193","Bacteria","Firmicutes","Bacilli","Bacillales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2693","OTU_00194","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0.06,0,1.53,0,0,0,0.01,0,2.19,0,0,0,0,0,0,0,0,0,0,0
"2719","OTU_00195","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Pelagibacteraceae","unclassified","unclassified",0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0
"2736","OTU_00196","Bacteria","Verrucomicrobia","Opitutae","Cerasicoccales","Cerasicoccaceae","unclassified","unclassified",0,0.01,0.04,0.16,0,0.21,0,0.26,0,0.06,0,0.14,0,0.01,0,0.22,0,0,0,0.02,0,0.01,0,0.02,0,0.01,0,0
"2768","OTU_00197","Bacteria","Cyanobacteria","Chloroplast","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0
"2806","OTU_00199","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles","unclassified","unclassified","unclassified",0.01,0,0,0,1.32,0,0,0,0,0,0,0,0.19,0.01,0.88,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0
"2829","OTU_00200","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Deefgea","unclassified",0.08,0,0,0,0,0,0,0,0.07,0,0.01,0.01,0,0,0.12,0,0,0,1.31,0,0.2,0,0,0,0,0,0,0
"2840","OTU_00201","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Saprospiraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.3,0,0.19,0,0,0,0.69,0,0,0,0,0
"2871","OTU_00203","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Chitinophagaceae","unclassified","unclassified",0,0,0,0.42,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
"2883","OTU_00204","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis",0.01,0,0,0,0.02,0,0,0.01,0.98,0,0.01,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0.01,0,0.03,0
"2897","OTU_00205","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unclassified",0.07,0,0,0,0,0,0.22,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0,1.05,0,0.07,0,0,0,0.03,0
"2925","OTU_00207","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","unclassified",0.01,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946","OTU_00209","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flectobacillus","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2955","OTU_00210","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","OCS155","unclassified","unclassified",0,0.32,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,2.08,0,0,0,0
"2970","OTU_00211","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","unclassified",0,0,0,0,0.35,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.01,0,0.02,0
"2981","OTU_00212","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0
"2997","OTU_00213","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0.83,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
"3029","OTU_00215","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","helveticus",0,0,0.32,0,0.28,0.02,0.01,0.02,0.31,0.01,0.04,0.1,0.17,0.01,0.26,0,0.05,0.03,0.02,0,0,0,0.01,0.02,0.01,0.02,0.01,0
"3082","OTU_00218","Bacteria","Proteobacteria","Gammaproteobacteria","LiUU-3-334","unclassified","unclassified","unclassified",0,0.02,0,0.93,0,0.06,0,0,0,0,0,0,0,0.51,0,0.02,0,0.01,0,0.11,0,0,0,0,0,0,0,0
"3102","OTU_00219","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella","enterica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3131","OTU_00220","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","unclassified","unclassified",0,0.03,0,0.52,0,1.24,0,0,0,0.04,0,0,0,0.23,0,0.01,0,0.04,0,0.25,0,0,0,1.08,0,0.4,0,0
"3153","OTU_00221","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3176","OTU_00222","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus","unclassified",0,0,2.6,1.72,0.58,0.02,0.05,0.04,1.86,0,3.52,0.12,0.03,0.02,0.53,0,2.54,1.4,0.21,0.32,0,0,0,0.01,0.04,0,0.01,0
"3204","OTU_00223","Bacteria","Thermi","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","unclassified",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.09,0,0,0,0,0
"3216","OTU_00224","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","unclassified",0,0,0,0,0,0.03,0,0.73,0,0,0,0,0,0.01,0,0.21,0,0,0,0,0,0,0,0,0,0.03,0,0
"3225","OTU_00225","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.18
